ID,SPECIES,SEASON,STREET,PROPERT,BaslnYr,Mrtl_S1,Mrtl_S2,Nrwy_Mp,LandUse,SiteTyp,Address,nTrePrp,D_IMPERVS,D_BLDNGS,D_CANOPY,TOTAL_VAL,OWN_ADDR,OWN_CITY,SITE_ADDR,YEAR_BUILT,OWN_OCC,Cmmnt_1,Cmmnt_2,Cmmnt_3,Cmmnt_4,X,Y,Alive_S1,Alive_S2,LOT_SIZE,ageS2,ageS1,TSurvey,npermits
15523,Hornbeam,Spring 2011,KING PHILIP RD,99,15,Alive,Stump,No,SFR-A,FY,99 KING PHILIP RD,5,1.464181005,3.087320174,1.835443226,315700,99 KING PHILIP RD,WORCESTER,99 KING PHILIP RD,1962,TRUE,NA,"Dry, yellow leaves",NA,NA,175631.086,894848.7047,Alive,Dead,0.151,12.28767123,4.282191781,8.005479449,1
2562,Sargent Cherry,Fall 2010,KING PHILIP RD,99,15,Alive,Alive,No,SFR-A,BY,99 KING PHILIP RD,5,4.227829844,3.142359705,1.479052005,315700,99 KING PHILIP RD,WORCESTER,99 KING PHILIP RD,1962,TRUE,NA,NA,NA,NA,175622.5984,894861.2716,Alive,Alive,0.151,12.75342466,4.747945205,8.005479455,1
2561,Kousa Dogwood,Fall 2010,KING PHILIP RD,99,15,Alive,Alive,No,SFR-A,FY,99 KING PHILIP RD,5,3.075726464,5.52931167,8.61618821,315700,99 KING PHILIP RD,WORCESTER,99 KING PHILIP RD,1962,TRUE,NA,Needs pruning,NA,NA,175624.6486,894842.3426,Alive,Alive,0.151,12.75342466,4.747945205,8.005479455,1
2560,Crabapple,Fall 2010,KING PHILIP RD,99,15,Alive,Alive,No,SFR-A,BY,99 KING PHILIP RD,5,2.47115309,1.780074351,5.702745893,315700,99 KING PHILIP RD,WORCESTER,99 KING PHILIP RD,1962,TRUE,NA,slight leaning; dry/brown leaves,NA,NA,175614.7933,894857.6197,Alive,Alive,0.151,12.75342466,4.747945205,8.005479455,1
1053427,Colorado Spruce,Spring 2012,MAYFLOWER CIR,19,16,Alive,Removed,No,SFR-D,BY,19 MAYFLOWER CIR,2,7.50397187,7.062882766,7.364789467,320600,19 MAYFLOWER CIR,WORCESTER,19 MAYFLOWER CIR,1941,TRUE,NA,NA,Birds nest at dbh in tree,NA,176053.5642,895738.0083,Alive,Dead,0.1501,11.26027397,4.254794521,7.005479449,NA
1052831,Zelkova,Spring 2012,MAYFLOWER CIR,19,0,Alive,Removed,No,SFR-D,BY,19 MAYFLOWER CIR,2,9.629451596,8.753575432,2.594764441,320600,19 MAYFLOWER CIR,WORCESTER,19 MAYFLOWER CIR,1941,TRUE,NA,NA,NA,No access to yard,176058.2839,895736.8097,Alive,Dead,0.1501,11.26027397,3.254794521,8.005479449,NA
18009,Japanese Tree Lilac,Spring 2011,TROTTIER ST,6,1415,Alive,Alive,No,MFR,FY,6 TROTTIER ST,3,1.056782127,0,29.03996179,541300,624 RESERVOIR ST,HOLDEN,6 TROTTIER ST,1920,FALSE,Some upper and base trunk damage,Weed wacker damage,NA,NA,175530.0759,895771.7618,Alive,Alive,0.1494,12.28767123,4.282191781,8.005479449,NA
18008,Crabapple,Spring 2011,TROTTIER ST,6,1415,Alive,Alive,No,MFR,BY,6 TROTTIER ST,3,0,0.865722605,14.12164755,541300,624 RESERVOIR ST,HOLDEN,6 TROTTIER ST,1920,FALSE,Slight trimming damage,Weed wacker and slight dieback,NA,NA,175533.8506,895754.2433,Alive,Alive,0.1494,12.28767123,4.282191781,8.005479449,NA
18007,Crabapple,Spring 2011,TROTTIER ST,6,14,Alive,Alive,No,MFR,FY,6 TROTTIER ST,3,0,1.760421548,21.21538362,541300,624 RESERVOIR ST,HOLDEN,6 TROTTIER ST,1920,FALSE,Some withered leaves,NA,NA,NA,175537.8191,895767.3923,Alive,Alive,0.1494,12.28767123,3.282191781,9.005479449,NA
13669,Sargent Cherry,Spring 2011,BELLINGHAM RD,5,14,Alive,Stump,No,SFR-D,FY,5 BELLINGHAM RD,1,2.23708145,3.831019381,8.505902033,321100,5 BELLINGHAM RD,WORCESTER,5 BELLINGHAM RD,1925,TRUE,NA,NA,NA,NA,176230.1905,894999.8917,Alive,Dead,0.1492,12.28767123,3.282191781,9.005479449,2
13667,Sargent Cherry,Spring 2011,BELLINGHAM RD,3,14,Alive,Alive,No,SFR-D,FY,3 BELLINGHAM RD,1,3.518225891,4.260876804,17.53538517,363900,640 GORWIN DR EXT,HOLLISTON,3 BELLINGHAM RD,1920,FALSE,NA,NA,NA,Trunk damage,176197.3291,895000.303,Alive,Alive,0.1492,12.28767123,3.282191781,9.005479449,2
14829,Sweetgum,Spring 2011,GRANVILLE AVE,47,15,Alive,Alive,Yes,SFR-D,BY,47 GRANVILLE AVE,5,11.96779242,13.99416487,0,382400,47 GRANVILLE AVE,WORCESTER,47 GRANVILLE AVE,1941,TRUE,NA,NA,NA,In backyard near fence for pool,175816.757,895171.9061,Alive,Alive,0.1474,12.28767123,4.282191781,8.005479449,NA
14828,Snow Goose Cherry,Spring 2011,GRANVILLE AVE,47,1516,Alive,Alive,Yes,SFR-D,BY,47 GRANVILLE AVE,5,5.195610273,8.595566012,0.030411428,382400,47 GRANVILLE AVE,WORCESTER,47 GRANVILLE AVE,1941,TRUE,NA,NA,NA,NA,175823.0131,895174.8897,Alive,Alive,0.1474,12.28767123,5.282191781,7.005479449,NA
10581,Hophornbeam,Fall 2011,GRANVILLE AVE,31,15,Alive,Stump,No,SFR-D,FY,31 GRANVILLE AVE,3,4.166238556,5.210806082,10.87106788,440800,31 GRANVILLE AVE,WORCESTER,31 GRANVILLE AVE,1942,TRUE,NA,"Front yard, small, not sure if they were replaced and these are the new ones; weed whacker damage",NA,Small stump in front yard near bench,175842.8693,895126.7228,Alive,Dead,0.1474,11.75068493,3.745205479,8.005479451,3
10580,Hophornbeam,Fall 2011,GRANVILLE AVE,31,15,Alive,Alive,No,SFR-D,FY,31 GRANVILLE AVE,3,1.87067973,2.829712212,12.73602622,440800,31 GRANVILLE AVE,WORCESTER,31 GRANVILLE AVE,1942,TRUE,NA,"Front yard, small, not sure if they were replaced and these are the new ones; weed whacker damage",NA,"Insect damage at base, near garage",175847.0374,895127.7079,Alive,Alive,0.1474,11.75068493,3.745205479,8.005479451,3
10579,Honeylocust,Fall 2011,GRANVILLE AVE,31,15,Alive,Alive,No,SFR-D,BY,31 GRANVILLE AVE,3,0.703242506,5.332325563,22.22408234,440800,31 GRANVILLE AVE,WORCESTER,31 GRANVILLE AVE,1942,TRUE,NA,Back left side of yard,NA,In backyard not front yard,175863.0735,895133.4852,Alive,Alive,0.1474,11.75068493,3.745205479,8.005479451,3
2159,Sargent Cherry,Fall 2010,GRANVILLE AVE,47,15,Alive,Alive,Yes,SFR-D,BY,47 GRANVILLE AVE,5,4.947896979,6.596662015,5.061944577,382400,47 GRANVILLE AVE,WORCESTER,47 GRANVILLE AVE,1941,TRUE,NA,"Weed whacker damage, moss",NA,NA,175827.7044,895160.8365,Alive,Alive,0.1474,12.75342466,4.747945205,8.005479455,NA
2158,Red Oak,Fall 2010,GRANVILLE AVE,47,15,Alive,Alive,Yes,SFR-D,BY,47 GRANVILLE AVE,5,11.75930015,13.51254888,0,382400,47 GRANVILLE AVE,WORCESTER,47 GRANVILLE AVE,1941,TRUE,NA,"Basal sprouting, could possibly make comeback, see photo",NA,Competition with Norway maple,175821.6164,895157.4094,Alive,Alive,0.1474,12.75342466,4.747945205,8.005479455,NA
2157,Japanese Tree Lilac,Fall 2010,GRANVILLE AVE,47,15,Alive,Alive,Yes,SFR-D,FY,47 GRANVILLE AVE,5,1.226222805,3.077422897,0,382400,47 GRANVILLE AVE,WORCESTER,47 GRANVILLE AVE,1941,TRUE,NA,"Moss, weed whacker damage, needs pruning",NA,NA,175844.5761,895168.0041,Alive,Alive,0.1474,12.75342466,4.747945205,8.005479455,NA
11920,Yellowwood,Fall 2011,MARLAND RD,39,15,Alive,Removed,No,SFR-A,FY,39 MARLAND RD,1,2.999035663,5.2156853,3.950843438,316500,39 MARLAND RD,WORCESTER,39 MARLAND RD,1935,TRUE,NA,Lots of insect bites on leaves,NA,NA,175925.8742,896339.1422,Alive,Dead,0.1464,11.75068493,3.745205479,8.005479451,1
10929,Cherry,Fall 2011,BAY STATE RD,13,0,Alive,Alive,No,SFR-D,SY,13 BAY STATE RD,1,1.535470244,2.138276137,0.015245534,297300,13 BAY STATE RD,WORCESTER,13 BAY STATE RD,1925,TRUE,NA,NA,NA,"Lots of die back, crowded out by larger cherry",176343.8696,895111.2705,Alive,Alive,0.146,11.75068493,3.745205479,8.005479451,1
2063,Sargent Cherry,Fall 2010,FAIRHAVEN RD,37,15,Alive,Alive,No,MFR,FY,37 FAIRHAVEN RD,4,1.152024453,3.128032265,11.02368085,455100,0014  JASPER ST,WESTBORO,37 FAIRHAVEN RD,1910,FALSE,NA,"Weed whacker damage, basal sprouting, pruning",NA,split bark with rot on trunk and some branches,175572.053,895457.0222,Alive,Alive,0.1446,12.75342466,4.747945205,8.005479455,1
2062,Kousa Dogwood,Fall 2010,FAIRHAVEN RD,37,15,Removed,Removed,No,MFR,FY,37 FAIRHAVEN RD,4,3.015369202,3.140480259,0,455100,0014  JASPER ST,WESTBORO,37 FAIRHAVEN RD,1910,FALSE,NA,NA,NA,NA,175562.3212,895477.8722,Dead,Dead,0.1446,12.75342466,4.747945205,8.005479455,1
2061,Japanese Tree Lilac,Fall 2010,FAIRHAVEN RD,37,15,Standing Dead,Removed,No,MFR,FY,37 FAIRHAVEN RD,4,1.775741502,2.933735643,0.540420864,455100,0014  JASPER ST,WESTBORO,37 FAIRHAVEN RD,1910,FALSE,NA,NA,NA,NA,175560.4253,895457.2175,Dead,Dead,0.1446,12.75342466,4.747945205,8.005479455,1
2060,Dawn Redwood,Fall 2010,FAIRHAVEN RD,37,15,Alive,Removed,No,MFR,FY,37 FAIRHAVEN RD,4,1.975473127,2.210635793,5.151940313,455100,0014  JASPER ST,WESTBORO,37 FAIRHAVEN RD,1910,FALSE,NA,"Completely shaded, planted 10 ft from the left of the house, has some orange leaves",NA,NA,175561.0953,895485.2407,Alive,Dead,0.1446,12.75342466,4.747945205,8.005479455,1
1053248,Zelkova,Spring 2012,BRISTOL ST,21,14,Alive,Alive,Yes,SFR-D,FY,21 BRISTOL ST,2,0.834939999,4.273409508,5.448589401,328700,21 BRISTOL ST,WORCESTER,21 BRISTOL ST,1948,TRUE,NA,NA,NA,NA,176061.8599,896747.376,Alive,Alive,0.1424,11.26027397,2.254794521,9.005479449,NA
1053246,Serbian Spruce,Spring 2012,BRISTOL ST,21,14,Alive,Alive,Yes,SFR-D,BY,21 BRISTOL ST,2,9.215003714,12.74138346,0,328700,21 BRISTOL ST,WORCESTER,21 BRISTOL ST,1948,TRUE,Serbian spruce,NA,NA,NA,176053.3402,896779.016,Alive,Alive,0.1424,11.26027397,2.254794521,9.005479449,NA
10628,Serviceberry,Fall 2011,BARNARD RD,31,141516,Alive,Removed,Yes,SFR-D,BY,31 BARNARD RD,3,9.663265385,7.943970925,3.336668705,335800,31 BARNARD ROAD,WORCESTER,31 BARNARD RD,1923,FALSE,"Some insect damage on leaves, wrinkled leaves.",Multi stems,lots of insect damage on leaves; middle tree was measured,NA,175861.6721,893524.1291,Alive,Dead,0.1405,11.75068493,4.745205479,7.005479451,NA
10627,Serviceberry,Fall 2011,BARNARD RD,31,1415,Alive,Alive,Yes,SFR-D,BY,31 BARNARD RD,3,10.10356512,10.09010773,0.271057651,335800,31 BARNARD ROAD,WORCESTER,31 BARNARD RD,1923,FALSE,"Some insect damage on leaves, wrinkled leaves.",NA,NA,NA,175857.3467,893524.0378,Alive,Alive,0.1405,11.75068493,3.745205479,8.005479451,NA
10626,Serviceberry,Fall 2011,BARNARD RD,31,1415,Alive,Alive,Yes,SFR-D,BY,31 BARNARD RD,3,11.20302567,11.54790137,0,335800,31 BARNARD ROAD,WORCESTER,31 BARNARD RD,1923,FALSE,Tree is becoming surrounded by undergrowth. Some insect damage on leaf.,Insect damage,NA,NA,175853.4285,893523.6047,Alive,Alive,0.1405,11.75068493,3.745205479,8.005479451,NA
16774,Kousa Dogwood,Spring 2011,RANDALL ST,119,15,Alive,Alive,No,SFR-D,BY,119 RANDALL ST,2,4.999403919,8.061508371,4.163591861,275000,119 RANDALL ST,WORCESTER,119 RANDALL ST,1955,TRUE,NA,NA,NA,GPS point Flipped with Japanese tree lilac next to it,175972.9065,895895.5054,Alive,Alive,0.1403,12.28767123,4.282191781,8.005479449,NA
16773,Japanese Tree Lilac,Spring 2011,RANDALL ST,119,15,Alive,Alive,No,SFR-D,BY,119 RANDALL ST,2,4.945277946,8.396070898,3.813477025,275000,119 RANDALL ST,WORCESTER,119 RANDALL ST,1955,TRUE,NA,NA,NA,GPS point flipped with dogwood next to it,175981.1778,895897.6609,Alive,Alive,0.1403,12.28767123,4.282191781,8.005479449,NA
1053739,Zelkova,Spring 2012,MONTEREY RD,26,16,Alive,Removed,No,SFR-D,FY,26 MONTEREY RD,1,1.446078575,3.559497937,3.727133616,312500,26 MONTEREY RD,WORCESTER,26 MONTEREY RD,1910,TRUE,NA,NA,NA,NA,176278.4606,894748.2276,Alive,Dead,0.1399,11.26027397,4.254794521,7.005479449,NA
1052938,White Fir,Spring 2012,MEOLA AVE,45,15,Removed,Removed,No,SFR-A,FY,45 MEOLA AVE,1,3.960949282,7.081189369,7.293356506,353200,45 MEOLA AVE,WORCESTER,45 MEOLA AVE,2005,TRUE,NA,Owner replanted it,NA,NA,175867.2803,898416.7508,Dead,Dead,0.1388,11.26027397,3.254794521,8.005479449,NA
14994,Juniper,Spring 2011,HILLCROFT AVE,132,15,Alive,Stump,No,SFR-D,BY,132 HILLCROFT AVE,4,3.02885953,3.149924881,0,309900,132 HILLCROFT AVE,WORCESTER,132 HILLCROFT AVE,1918,TRUE,NA,"5' back from other tree, few yellow leaves",NA,NA,176016.4578,895357.1135,Alive,Dead,0.1381,12.28767123,4.282191781,8.005479449,NA
14993,Juniper,Spring 2011,HILLCROFT AVE,132,15,Alive,Stump,No,SFR-D,BY,132 HILLCROFT AVE,4,3.320558717,1.98057048,0,309900,132 HILLCROFT AVE,WORCESTER,132 HILLCROFT AVE,1918,TRUE,NA,Closer to fence,NA,NA,176017.4656,895357.7116,Alive,Dead,0.1381,12.28767123,4.282191781,8.005479449,NA
14991,Tulip,Spring 2011,HILLCROFT AVE,132,15,Alive,Removed,No,SFR-D,BY,132 HILLCROFT AVE,4,0.645375323,12.98723511,4.866481406,309900,132 HILLCROFT AVE,WORCESTER,132 HILLCROFT AVE,1918,TRUE,NA,NA,NA,NA,176004.9491,895381.5837,Alive,Dead,0.1381,12.28767123,4.282191781,8.005479449,NA
14988,Colorado Spruce,Spring 2011,HILLCROFT AVE,132,15,Alive,Alive,No,SFR-D,BY,132 HILLCROFT AVE,4,7.745391742,12.85532626,1.434335275,309900,132 HILLCROFT AVE,WORCESTER,132 HILLCROFT AVE,1918,TRUE,NA,NA,NA,NA,175998.2596,895386.7678,Alive,Alive,0.1381,12.28767123,4.282191781,8.005479449,NA
14006,Dogwood,Spring 2011,BURNCOAT TER,20,15,Removed,Removed,No,SFR-D,BY,20 BURNCOAT TER,1,1.90372417,4.23806429,1.126169062,344200,20 BURNCOAT TER,WORCESTER,20 BURNCOAT TER,1930,TRUE,NA,Removed/Missing,NA,NA,175941.6222,893504.8322,Dead,Dead,0.138,12.28767123,4.282191781,8.005479449,1
13434,Dogwood,Spring 2011,AIRLIE ST,71,14,Alive,Alive,No,SFR-D,BY,71 AIRLIE ST,5,9.938530884,9.097579652,2.406290867,307300,71  AIRLIE ST,WORCESTER,71 AIRLIE ST,1908,FALSE,NA,NA,NA,Not removed? Replaced??,175660.4648,895318.6241,Alive,Alive,0.1377,12.28767123,3.282191781,9.005479449,2
13433,Sweetgum,Spring 2011,AIRLIE ST,71,1415,Standing Dead,Removed,No,SFR-D,BY,71 AIRLIE ST,5,17.18549911,16.31322633,2.541028526,307300,71  AIRLIE ST,WORCESTER,71 AIRLIE ST,1908,FALSE,NA,NA,NA,"Not to be found, we assumed it was removed",175660.0356,895325.8806,Dead,Dead,0.1377,12.28767123,4.282191781,8.005479449,2
13432,Dogwood,Spring 2011,AIRLIE ST,71,1415,Alive,Alive,No,SFR-D,BY,71 AIRLIE ST,5,1.173919948,1.140721461,2.422687244,307300,71  AIRLIE ST,WORCESTER,71 AIRLIE ST,1908,FALSE,No flowers,NA,NA,"Multiple trunks, branches out",175660.6653,895308.2602,Alive,Alive,0.1377,12.28767123,4.282191781,8.005479449,2
13431,Carolina Silverbell,Spring 2011,AIRLIE ST,71,1415,Alive,Alive,No,SFR-D,BY,71 AIRLIE ST,5,11.06115676,11.26982187,0.412699127,307300,71  AIRLIE ST,WORCESTER,71 AIRLIE ST,1908,FALSE,NA,NA,NA,"Crowded, looks pruned",175671.0014,895323.4567,Alive,Alive,0.1377,12.28767123,4.282191781,8.005479449,2
13430,Carolina Silverbell,Spring 2011,AIRLIE ST,71,1415,Alive,Alive,No,SFR-D,BY,71 AIRLIE ST,5,3.841283709,3.105841444,10.93783449,307300,71  AIRLIE ST,WORCESTER,71 AIRLIE ST,1908,FALSE,NA,NA,NA,"Too close to another tree so the branches that are next to it are all dead, those branches are also curving out away from the tree next to it, so not really natural growth.",175671.8024,895312.9163,Alive,Alive,0.1377,12.28767123,4.282191781,8.005479449,2
13428,Blackgum,Spring 2011,AIRLIE ST,63,1415,Alive,Alive,No,SFR-D,BY,63 AIRLIE ST,1,8.763670433,9.603834853,0,279300,63 AIRLIE ST,WORCESTER,63 AIRLIE ST,1913,TRUE,NA,NA,NA,"Not a blackgum, tree was switched out when DCR planted it",175631.1677,895254.5048,Alive,Alive,0.1354,12.28767123,4.282191781,8.005479449,1
13025,Japanese Tree Lilac,Fall 2011,DIXFIELD RD,27,15,Alive,Alive,No,SFR-A,FY,27 DIXFIELD RD,2,3.841335022,5.885558749,9.187045678,346700,27 DIXFIELD ST,WORCESTER,27 DIXFIELD RD,2004,FALSE,NA,NA,NA,NA,175772.8176,897769.6058,Alive,Alive,0.1347,11.75068493,3.745205479,8.005479451,1
13024,Japanese Stewartia,Fall 2011,DIXFIELD RD,27,15,Alive,Alive,Yes,SFR-A,BY,27 DIXFIELD RD,2,6.603414963,7.452657127,4.350955471,346700,27 DIXFIELD ST,WORCESTER,27 DIXFIELD RD,2004,FALSE,NA,NA,NA,NA,175758.6504,897750.6198,Alive,Alive,0.1347,11.75068493,3.745205479,8.005479451,1
1054074,Honeylocust,Spring 2012,BURNCOAT TER,44,16,Alive,Alive,No,SFR-D,BY,44 BURNCOAT TER,2,4.702486168,2.097362037,1.328233745,329300,44 BURNCOAT TERR,WORCESTER,44 BURNCOAT TER,1930,FALSE,NA,NA,NA,NA,175838.0772,893505.2932,Alive,Alive,0.134,11.26027397,4.254794521,7.005479449,NA
1054073,Crabapple,Spring 2012,BURNCOAT TER,44,15,Alive,Alive,No,SFR-D,FY,44 BURNCOAT TER,2,0.245601942,1.58298697,0,329300,44 BURNCOAT TERR,WORCESTER,44 BURNCOAT TER,1930,FALSE,NA,NA,NA,NA,175835.7576,893492.6642,Alive,Alive,0.134,11.26027397,3.254794521,8.005479449,NA
18226,Hophornbeam,Spring 2011,WHITMARSH AVE,83,15,Alive,Alive,No,MFR,BY,83 WHITMARSH AVE,2,3.899764378,1.776636171,5.673437884,500200,81 WHITMARSH AVE APT 3,WORCESTER,83 WHITMARSH AVE,1900,FALSE,NA,NA,NA,Lights hanging in tree,175575.6828,894935.2253,Alive,Alive,0.1338,12.28767123,4.282191781,8.005479449,1
18225,Serviceberry,Spring 2011,WHITMARSH AVE,83,15,Alive,Alive,No,MFR,FY,83 WHITMARSH AVE,2,2.173102173,3.035486476,3.888318143,500200,81 WHITMARSH AVE APT 3,WORCESTER,83 WHITMARSH AVE,1900,FALSE,NA,NA,NA,NA,175578.2522,894915.1892,Alive,Alive,0.1338,12.28767123,4.282191781,8.005479449,1
12925,Cherry,Fall 2011,DAVIDSON RD,3,15,Alive,Alive,Yes,SFR-D,BY,3 DAVIDSON RD,4,2.53431422,13.09171964,7.540660289,297700,3 DAVIDSON RD,WORCESTER,3 DAVIDSON RD,1962,TRUE,NA,NA,NA,Cracked bark at base- few remaining leaves,176099.8752,893788.8075,Alive,Alive,0.1337,11.75068493,3.745205479,8.005479451,NA
12924,Cherry,Fall 2011,DAVIDSON RD,3,15,Alive,Alive,Yes,SFR-D,BY,3 DAVIDSON RD,4,2.898899078,15.27485006,7.697337871,297700,3 DAVIDSON RD,WORCESTER,3 DAVIDSON RD,1962,TRUE,NA,NA,NA,Cracked bark at base,176091.282,893788.3735,Alive,Alive,0.1337,11.75068493,3.745205479,8.005479451,NA
12923,Cherry,Fall 2011,DAVIDSON RD,3,1516,Alive,Stump,Yes,SFR-D,BY,3 DAVIDSON RD,4,3.795082867,8.932040289,11.20978936,297700,3 DAVIDSON RD,WORCESTER,3 DAVIDSON RD,1962,TRUE,NA,NA,Cracked bark on trunk,NA,176083.2588,893787.7272,Alive,Dead,0.1337,11.75068493,4.745205479,7.005479451,NA
11057,Littleleaf Linden,Fall 2011,DAVIDSON RD,3,15,Alive,Alive,No,SFR-D,FY,3 DAVIDSON RD,4,3.640949533,5.052438589,11.1158466,297700,3 DAVIDSON RD,WORCESTER,3 DAVIDSON RD,1962,TRUE,NA,NA,NA,NA,176058.3827,893782.5144,Alive,Alive,0.1337,11.75068493,3.745205479,8.005479451,NA
14836,Serviceberry,Spring 2011,GREENDALE AVE,13,15,Alive,Alive,No,MFR,FY,13 GREENDALE AVE,3,0.927755971,5.051470635,22.80063056,471100,601 SOUTH ST,SHREWSBURY,13 GREENDALE AVE,1913,FALSE,NA,Leaves are curled over. Underwatered?,NA,In front garden of triple decker,175487.7572,895371.9071,Alive,Alive,0.1326,12.28767123,4.282191781,8.005479449,NA
14835,Cherry,Spring 2011,GREENDALE AVE,13,15,Alive,Alive,No,MFR,BY,13 GREENDALE AVE,3,3.441455448,4.907817702,7.362102491,471100,601 SOUTH ST,SHREWSBURY,13 GREENDALE AVE,1913,FALSE,NA,Lack of pruning; weed wacker damage,NA,"Gate, couldn?t access to take DBH & width. Width almos same as height.",175492.9794,895402.2294,Alive,Alive,0.1326,12.28767123,4.282191781,8.005479449,NA
14834,Cherry,Spring 2011,GREENDALE AVE,13,15,Alive,Alive,Yes,MFR,BY,13 GREENDALE AVE,3,4.043067058,10.96551729,3.231813493,471100,601 SOUTH ST,SHREWSBURY,13 GREENDALE AVE,1913,FALSE,NA,Bug eating leaves,NA,Width almost same as height. Couldn?t access to measure DBH & width.,175481.5566,895401.9322,Alive,Alive,0.1326,12.28767123,4.282191781,8.005479449,NA
12963,Japanese Tree Lilac,Fall 2011,KING PHILIP RD,91,15,Alive,Alive,No,SFR-A,FY,91 KING PHILIP RD,1,1.905270219,4.056821064,10.85726318,290400,91 KING PHILIP RD,WORCESTER,91 KING PHILIP RD,1916,TRUE,NA,NA,NA,"leaning, healed trunk damage at base",175584.5958,894839.7571,Alive,Alive,0.1313,11.75068493,3.745205479,8.005479451,NA
11608,Beech,Fall 2011,CHATHAM VILLAGE RD,14,16,Alive,Alive,No,SFR-D,FY,14 CHATHAM VILLAGE RD,1,1.74331061,5.890318974,13.92120536,365700,14 CHATHAM VILLAGE RD,WORCESTER,14 CHATHAM VILLAGE RD,1942,TRUE,NA,NA,NA,White fuzz,176102.181,895321.0671,Alive,Alive,0.1299,11.75068493,4.745205479,7.005479451,1
1052930,Balsam Fir,Spring 2012,PENOBSCOT ST,2,15,Alive,Removed,No,SFR-A,BY,2 PENOBSCOT ST,4,2.703759868,5.414669468,3.093311048,315800,2 PENOBSCOT ST,WORCESTER,2 PENOBSCOT ST,2004,TRUE,NA,NA,NA,NA,175572.2826,898247.6682,Alive,Dead,0.1285,11.26027397,3.254794521,8.005479449,NA
1052915,Balsam Fir,Spring 2012,PENOBSCOT ST,2,15,Alive,Alive,No,SFR-A,BY,2 PENOBSCOT ST,4,6.024831137,8.769010073,4.599682082,315800,2 PENOBSCOT ST,WORCESTER,2 PENOBSCOT ST,2004,TRUE,NA,NA,NA,Lots of branches cut off until abt 6 feet,175573.852,898244.6241,Alive,Alive,0.1285,11.26027397,3.254794521,8.005479449,NA
1052908,Blackgum,Spring 2012,PENOBSCOT ST,2,15,Alive,Alive,No,SFR-A,BY,2 PENOBSCOT ST,4,6.307346251,5.824699996,10.14691959,315800,2 PENOBSCOT ST,WORCESTER,2 PENOBSCOT ST,2004,TRUE,NA,"Too new (probably replanted by owner), bending",NA,"Bottom branches cut off, looks good",175554.7911,898240.9462,Alive,Alive,0.1285,11.26027397,3.254794521,8.005479449,NA
1052905,Blackgum,Spring 2012,PENOBSCOT ST,2,15,Alive,Alive,No,SFR-A,BY,2 PENOBSCOT ST,4,5.851604683,10.93885731,10.24357207,315800,2 PENOBSCOT ST,WORCESTER,2 PENOBSCOT ST,2004,TRUE,NA,Too new (probably replanted by owner),NA,"Codominant stem, fungus on leaves",175550.7847,898246.1969,Alive,Alive,0.1285,11.26027397,3.254794521,8.005479449,NA
14827,Kousa Dogwood,Spring 2011,GRANVILLE AVE,22,15,Alive,Alive,No,SFR-D,BY,22 GRANVILLE AVE,2,3.297720559,4.994754506,9.69728714,282600,22 GRANVILLE AVE,WORCESTER,22 GRANVILLE AVE,1954,TRUE,NA,"Leaning, still in stakes",NA,NA,175916.0496,895096.6215,Alive,Alive,0.1284,12.28767123,4.282191781,8.005479449,3
14826,Fringetree,Spring 2011,GRANVILLE AVE,22,15,Alive,Removed,No,SFR-D,BY,22 GRANVILLE AVE,2,2.600137042,3.982440249,9.651878542,282600,22 GRANVILLE AVE,WORCESTER,22 GRANVILLE AVE,1954,TRUE,NA,"Still in stakes, roped",NA,Missing,175915.3965,895090.6358,Alive,Dead,0.1284,12.28767123,4.282191781,8.005479449,3
4187,White Fir,Fall 2010,WATSON AVE,13,16,Alive,Alive,No,MFR,BY,13 WATSON AVE,1,3.378146044,2.487774588,2.424260691,535200,13 WATSON ST,WORCESTER,13 WATSON AVE,1916,FALSE,NA,NA,NA,looks really great!!,175413.1212,894655.6914,Alive,Alive,0.1267,12.75342466,5.747945205,7.005479455,2
14402,Snow Goose Cherry,Spring 2011,COLLINS ST,11,14,Alive,Alive,No,SFR-D,FY,11 COLLINS ST,2,2.83102207,3.742448641,3.536123419,263000,11 COLLINS ST,WORCESTER,11 COLLINS ST,1933,TRUE,NA,NA,NA,NA,175988.3491,896784.3858,Alive,Alive,0.1263,12.28767123,3.282191781,9.005479449,2
14401,Snow Goose Cherry,Spring 2011,COLLINS ST,11,14,Alive,Alive,No,SFR-D,FY,11 COLLINS ST,2,2.968970994,4.561913943,0.718043024,263000,11 COLLINS ST,WORCESTER,11 COLLINS ST,1933,TRUE,NA,NA,NA,Bark messed up,175988.2469,896778.5284,Alive,Alive,0.1263,12.28767123,3.282191781,9.005479449,2
12508,Red Oak,Fall 2011,HILLCROFT AVE,64,15,Alive,Alive,Yes,SFR-D,FY,64 HILLCROFT AVE,3,5.74960894,5.618980276,13.46324029,280800,64 HILLCROFT AVE,WORCESTER,64 HILLCROFT AVE,1905,TRUE,NA,NA,NA,NA,176080.6922,895047.4048,Alive,Alive,0.124,11.75068493,3.745205479,8.005479451,NA
12507,Ginkgo,Fall 2011,HILLCROFT AVE,64,15,Alive,Alive,Yes,SFR-D,BY,64 HILLCROFT AVE,3,5.951967198,5.67010877,16.08088491,280800,64 HILLCROFT AVE,WORCESTER,64 HILLCROFT AVE,1905,TRUE,NA,Browning Leaves,NA,NA,176088.558,895039.8085,Alive,Alive,0.124,11.75068493,3.745205479,8.005479451,NA
